locus_tag	protein_id	go_id	qualifier	aspect	evidence_code	reference	with_from	assigned_by	annotation_date	source_taxon	mapping_ambiguity	mapping_method
M744_RS08080	WP_011244785.1	GO:0055052	located_in	C	IEA	PMID:33270901	HMM:TIGR01183.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08085	WP_011244786.1	GO:0005524	enables	F	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08085	WP_011244786.1	GO:0015112	enables	F	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08085	WP_011244786.1	GO:0015706	involved_in	P	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08085	WP_011244786.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08085	WP_011244786.1	GO:0055052	located_in	C	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08090	WP_011244787.1	GO:0005524	enables	F	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08090	WP_011244787.1	GO:0015112	enables	F	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08090	WP_011244787.1	GO:0015706	involved_in	P	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08090	WP_011244787.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08090	WP_011244787.1	GO:0055052	located_in	C	IEA	PMID:33270901	HMM:TIGR01184.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08110	WP_011244791.1	GO:0005515	enables	F	IEA	PMID:33270901	HMM:NF024572.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08115	WP_011244792.1	GO:0003991	enables	F	IEA	PMID:33270901	HMM:TIGR00761.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08115	WP_011244792.1	GO:0005737	located_in	C	IEA	PMID:33270901	HMM:TIGR00761.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08115	WP_011244792.1	GO:0006592	involved_in	P	IEA	PMID:33270901	HMM:TIGR00761.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08135	WP_011244795.1	GO:0008757	enables	F	IEA	PMID:33270901	HMM:TIGR00406.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08135	WP_011244795.1	GO:0036211	involved_in	P	IEA	PMID:33270901	HMM:TIGR00406.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08140	WP_011244796.1	GO:0004617	enables	F	IEA	PMID:33270901	HMM:TIGR01327.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08140	WP_011244796.1	GO:0006564	involved_in	P	IEA	PMID:33270901	HMM:TIGR01327.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08150	WP_011378057.1	GO:0009772	involved_in	P	IEA	PMID:33270901	HMM:TIGR03069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08150	WP_011378057.1	GO:0015979	involved_in	P	IEA	PMID:33270901	HMM:TIGR03069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08150	WP_011378057.1	GO:0030095	located_in	C	IEA	PMID:33270901	HMM:TIGR03069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08150	WP_011378057.1	GO:0030096	located_in	C	IEA	PMID:33270901	HMM:TIGR03069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08160	WP_011378058.1	GO:0003862	enables	F	IEA	PMID:33270901	HMM:TIGR00169.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08160	WP_011378058.1	GO:0009098	involved_in	P	IEA	PMID:33270901	HMM:TIGR00169.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08175	WP_011244802.1	GO:0009107	involved_in	P	IEA	PMID:33270901	HMM:TIGR00510.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08175	WP_011244802.1	GO:0016992	enables	F	IEA	PMID:33270901	HMM:TIGR00510.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08175	WP_011244802.1	GO:0051539	enables	F	IEA	PMID:33270901	HMM:TIGR00510.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08175	WP_011244802.1	GO:1904047	enables	F	IEA	PMID:33270901	HMM:TIGR00510.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08185	WP_011244804.1	GO:0008033	involved_in	P	IEA	PMID:33270901	HMM:NF001138.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08185	WP_011244804.1	GO:0016783	enables	F	IEA	PMID:33270901	HMM:NF001138.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08200	WP_011378061.1	GO:0016117	involved_in	P	IEA	PMID:33270901	HMM:TIGR02732.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08200	WP_011378061.1	GO:0016719	enables	F	IEA	PMID:33270901	HMM:TIGR02732.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08205	WP_011244808.1	GO:0005515	enables	F	IEA	PMID:33270901	HMM:NF009114.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08205	WP_011244808.1	GO:0008299	involved_in	P	IEA	PMID:33270901	HMM:NF009114.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08205	WP_011244808.1	GO:0030604	enables	F	IEA	PMID:33270901	HMM:NF009114.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08205	WP_011244808.1	GO:0046872	enables	F	IEA	PMID:33270901	HMM:NF009114.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08205	WP_011244808.1	GO:0070402	enables	F	IEA	PMID:33270901	HMM:NF009114.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08210	WP_011244809.1	GO:0001522	involved_in	P	IEA	PMID:33270901	HMM:TIGR00093.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08210	WP_011244809.1	GO:0003723	enables	F	IEA	PMID:33270901	HMM:TIGR00093.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08210	WP_011244809.1	GO:0009982	enables	F	IEA	PMID:33270901	HMM:TIGR00093.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08220	WP_011244811.1	GO:0016791	enables	F	IEA	PMID:33270901	ArchId:10001383	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08225	WP_011244812.1	GO:0000155	enables	F	IEA	PMID:33270901	ArchId:11454343	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08225	WP_011244812.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:11454343	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08225	WP_011244812.1	GO:0007165	involved_in	P	IEA	PMID:33270901	ArchId:11454343	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08230	WP_011244813.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:11415199	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08230	WP_011244813.1	GO:0003678	enables	F	IEA	PMID:33270901	ArchId:11415199	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08230	WP_011244813.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:11415199	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08230	WP_011244813.1	GO:0016887	enables	F	IEA	PMID:33270901	ArchId:11415199	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08235	WP_011244814.1	GO:0000105	involved_in	P	IEA	PMID:33270901	HMM:TIGR00069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08235	WP_011244814.1	GO:0004399	enables	F	IEA	PMID:33270901	HMM:TIGR00069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08235	WP_011244814.1	GO:0046872	enables	F	IEA	PMID:33270901	HMM:TIGR00069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08235	WP_011244814.1	GO:0051287	enables	F	IEA	PMID:33270901	HMM:TIGR00069.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08240	WP_011244815.1	GO:0003723	enables	F	IEA	PMID:33270901	HMM:TIGR00029.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08240	WP_011244815.1	GO:0003735	enables	F	IEA	PMID:33270901	HMM:TIGR00029.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08240	WP_011244815.1	GO:0005840	located_in	C	IEA	PMID:33270901	HMM:TIGR00029.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08240	WP_011244815.1	GO:0006412	involved_in	P	IEA	PMID:33270901	HMM:TIGR00029.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08245	WP_011378063.1	GO:0004536	enables	F	IEA	PMID:33270901	ArchId:10000566	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08245	WP_011378063.1	GO:0016788	enables	F	IEA	PMID:33270901	ArchId:10000566	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08245	WP_011378063.1	GO:0046872	enables	F	IEA	PMID:33270901	ArchId:10000566	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08250	WP_039755689.1	GO:0003677	enables	F	IEA	PMID:33270901	HMM:TIGR02013.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08250	WP_039755689.1	GO:0003899	enables	F	IEA	PMID:33270901	HMM:TIGR02013.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08250	WP_039755689.1	GO:0006351	involved_in	P	IEA	PMID:33270901	HMM:TIGR02013.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08265	WP_011378067.1	GO:0003924	enables	F	IEA	PMID:33270901	HMM:TIGR01394.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08265	WP_011378067.1	GO:0005525	enables	F	IEA	PMID:33270901	HMM:TIGR01394.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08265	WP_011378067.1	GO:0006412	involved_in	P	IEA	PMID:33270901	HMM:TIGR01394.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08265	WP_011378067.1	GO:0006950	involved_in	P	IEA	PMID:33270901	HMM:TIGR01394.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08275	WP_011244823.1	GO:0005524	enables	F	IEA	PMID:33270901	HMM:NF012385.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08275	WP_011244823.1	GO:0006355	involved_in	P	IEA	PMID:33270901	HMM:NF012385.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08275	WP_011244823.1	GO:0008134	enables	F	IEA	PMID:33270901	HMM:NF012385.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08285	WP_011244825.1	GO:0042545	involved_in	P	IEA	PMID:33270901	HMM:TIGR03609.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08285	WP_011244825.1	GO:0046919	enables	F	IEA	PMID:33270901	HMM:TIGR03609.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08290	WP_011244826.1	GO:0015689	involved_in	P	IEA	PMID:33270901	ArchId:10007583	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08295	WP_011244827.1	GO:0015412	enables	F	IEA	PMID:33270901	HMM:TIGR01256.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08295	WP_011244827.1	GO:0015689	involved_in	P	IEA	PMID:33270901	HMM:TIGR01256.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08295	WP_011244827.1	GO:0030288	located_in	C	IEA	PMID:33270901	HMM:TIGR01256.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08295	WP_011244827.1	GO:0030973	enables	F	IEA	PMID:33270901	HMM:TIGR01256.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08295	WP_011244827.1	GO:0055052	located_in	C	IEA	PMID:33270901	HMM:TIGR01256.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08300	WP_231621290.1	GO:0005886	located_in	C	IEA	PMID:33270901	HMM:TIGR02141.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08300	WP_231621290.1	GO:0015412	enables	F	IEA	PMID:33270901	HMM:TIGR02141.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08300	WP_231621290.1	GO:0015689	involved_in	P	IEA	PMID:33270901	HMM:TIGR02141.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08300	WP_231621290.1	GO:0055052	located_in	C	IEA	PMID:33270901	HMM:TIGR02141.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08315	WP_231621291.1	GO:0015977	involved_in	P	IEA	PMID:33270901	HMM:NF047598.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08315	WP_231621291.1	GO:0044183	enables	F	IEA	PMID:33270901	HMM:NF047598.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08315	WP_231621291.1	GO:0110102	involved_in	P	IEA	PMID:33270901	HMM:NF047598.2	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08320	WP_231621292.1	GO:0016740	enables	F	IEA	PMID:33270901	ArchId:11424847	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08335	WP_011242315.1	GO:0009765	involved_in	P	IEA	PMID:33270901	HMM:TIGR03041.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08335	WP_011242315.1	GO:0016168	enables	F	IEA	PMID:33270901	HMM:TIGR03041.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08350	WP_011242318.1	GO:0003723	enables	F	IEA	PMID:33270901	HMM:NF012975.8	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08350	WP_011242318.1	GO:0004540	enables	F	IEA	PMID:33270901	HMM:NF012975.8	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08360	WP_011378077.1	GO:0016811	enables	F	IEA	PMID:33270901	ArchId:10006434	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08365	WP_011242320.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:11449429	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08365	WP_011242320.1	GO:0045892	involved_in	P	IEA	PMID:33270901	ArchId:11449429	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08370	WP_011378078.1	GO:0003677	enables	F	IEA	PMID:33270901	ArchId:10109384	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08370	WP_011378078.1	GO:0006281	involved_in	P	IEA	PMID:33270901	ArchId:10109384	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08370	WP_011378078.1	GO:0034061	enables	F	IEA	PMID:33270901	ArchId:10109384	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08385	WP_011242324.1	GO:0046872	enables	F	IEA	PMID:33270901	ArchId:11427581	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08390	WP_265575068.1	GO:0004176	enables	F	IEA	PMID:33270901	HMM:TIGR00493.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08390	WP_265575068.1	GO:0004252	enables	F	IEA	PMID:33270901	HMM:TIGR00493.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08390	WP_265575068.1	GO:0006508	involved_in	P	IEA	PMID:33270901	HMM:TIGR00493.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08390	WP_265575068.1	GO:0009368	located_in	C	IEA	PMID:33270901	HMM:TIGR00493.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08395	WP_039755956.1	GO:0010207	involved_in	P	IEA	PMID:33270901	HMM:TIGR03060.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08395	WP_039755956.1	GO:0015979	involved_in	P	IEA	PMID:33270901	HMM:TIGR03060.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08420	WP_011242330.1	GO:0016746	enables	F	IEA	PMID:33270901	ArchId:11414744	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08420	WP_011242330.1	GO:0046677	involved_in	P	IEA	PMID:33270901	ArchId:11414744	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08420	WP_011242330.1	GO:0120225	enables	F	IEA	PMID:33270901	ArchId:11414744	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08470	WP_196794073.1	GO:0006799	involved_in	P	IEA	PMID:33270901	HMM:TIGR03705.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08470	WP_196794073.1	GO:0008976	enables	F	IEA	PMID:33270901	HMM:TIGR03705.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08470	WP_196794073.1	GO:0009358	located_in	C	IEA	PMID:33270901	HMM:TIGR03705.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08485	WP_011242339.1	GO:0005507	enables	F	IEA	PMID:33270901	ArchId:11468541	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08485	WP_011242339.1	GO:0009055	enables	F	IEA	PMID:33270901	ArchId:11468541	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0006812	involved_in	P	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0016020	located_in	C	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0016887	enables	F	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0019829	enables	F	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0046872	enables	F	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08490	WP_011378089.1	GO:0140358	enables	F	IEA	PMID:33270901	ArchId:11534155	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08500	WP_011378090.1	GO:0016614	enables	F	IEA	PMID:33270901	HMM:NF017050.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08505	WP_011242343.1	GO:0016491	enables	F	IEA	PMID:33270901	HMM:NF005559.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08520	WP_011242346.1	GO:0005247	enables	F	IEA	PMID:33270901	HMM:NF003640.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08520	WP_011242346.1	GO:0005886	located_in	C	IEA	PMID:33270901	HMM:NF003640.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08520	WP_011242346.1	GO:0006821	involved_in	P	IEA	PMID:33270901	HMM:NF003640.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08520	WP_011242346.1	GO:0055085	involved_in	P	IEA	PMID:33270901	HMM:NF003640.0	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08525	WP_039755959.1	GO:0004814	enables	F	IEA	PMID:33270901	HMM:TIGR00456.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08525	WP_039755959.1	GO:0005524	enables	F	IEA	PMID:33270901	HMM:TIGR00456.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08525	WP_039755959.1	GO:0005737	located_in	C	IEA	PMID:33270901	HMM:TIGR00456.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08525	WP_039755959.1	GO:0006420	involved_in	P	IEA	PMID:33270901	HMM:TIGR00456.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08530	WP_231621402.1	GO:0005886	located_in	C	IEA	PMID:33270901	HMM:TIGR00945.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08530	WP_231621402.1	GO:0015628	involved_in	P	IEA	PMID:33270901	HMM:TIGR00945.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08545	WP_011242351.1	GO:0004181	enables	F	IEA	PMID:33270901	ArchId:10161010	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08545	WP_011242351.1	GO:0006508	involved_in	P	IEA	PMID:33270901	ArchId:10161010	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08545	WP_011242351.1	GO:0008270	enables	F	IEA	PMID:33270901	ArchId:10161010	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08550	WP_011378095.1	GO:0003924	enables	F	IEA	PMID:33270901	HMM:TIGR00450.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08550	WP_011378095.1	GO:0005525	enables	F	IEA	PMID:33270901	HMM:TIGR00450.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08550	WP_011378095.1	GO:0006400	involved_in	P	IEA	PMID:33270901	HMM:TIGR00450.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08560	WP_011378097.1	GO:0000287	enables	F	IEA	PMID:33270901	ArchId:10496954	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08560	WP_011378097.1	GO:0005524	enables	F	IEA	PMID:33270901	ArchId:10496954	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08560	WP_011378097.1	GO:0070733	enables	F	IEA	PMID:33270901	ArchId:10496954	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08565	WP_011378098.1	GO:0008745	enables	F	IEA	PMID:33270901	HMM:NF013661.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08565	WP_011378098.1	GO:0016019	enables	F	IEA	PMID:33270901	HMM:NF013661.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08565	WP_011378098.1	GO:0042834	enables	F	IEA	PMID:33270901	HMM:NF013661.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08565	WP_011378098.1	GO:0045087	involved_in	P	IEA	PMID:33270901	HMM:NF013661.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08565	WP_011378098.1	GO:0046872	enables	F	IEA	PMID:33270901	HMM:NF013661.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08580	WP_011378101.1	GO:0005247	enables	F	IEA	PMID:33270901	HMM:NF012861.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08580	WP_011378101.1	GO:0006821	involved_in	P	IEA	PMID:33270901	HMM:NF012861.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08580	WP_011378101.1	GO:0016020	located_in	C	IEA	PMID:33270901	HMM:NF012861.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08580	WP_011378101.1	GO:0055085	involved_in	P	IEA	PMID:33270901	HMM:NF012861.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08585	WP_011378102.1	GO:0006508	involved_in	P	IEA	PMID:33270901	ArchId:10001052	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08585	WP_011378102.1	GO:0008237	enables	F	IEA	PMID:33270901	ArchId:10001052	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08585	WP_011378102.1	GO:0008270	enables	F	IEA	PMID:33270901	ArchId:10001052	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08595	WP_011242361.1	GO:0003676	enables	F	IEA	PMID:33270901	HMM:NF012784.7	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08605	WP_011378104.1	GO:0043447	involved_in	P	IEA	PMID:33270901	HMM:TIGR04059.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08610	WP_011242364.1	GO:0016491	enables	F	IEA	PMID:33270901	HMM:TIGR04058.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
M744_RS08610	WP_011242364.1	GO:0043447	involved_in	P	IEA	PMID:33270901	HMM:TIGR04058.1	RefSeq	20260514	taxon:1350461		exact RefSeq protein_id
