locus_tag	pass00399_search_observation	pass00399_search_ids	source_integrity	admitted_evidence
M744_RS09055	exact_sequence_unique	gnl|PRJNA209528|M744_09510	unverified_transport	no
M744_RS09060	exact_sequence_unique	gnl|PRJNA209528|M744_09515	unverified_transport	no
M744_RS09065	exact_sequence_unique	gnl|PRJNA209528|M744_09520	unverified_transport	no
M744_RS09070	exact_sequence_unique	gnl|PRJNA209528|M744_09525	unverified_transport	no
M744_RS09075	exact_sequence_unique	gnl|PRJNA209528|M744_09530	unverified_transport	no
M744_RS09080	exact_sequence_unique	gnl|PRJNA209528|M744_09535	unverified_transport	no
M744_RS09085	exact_sequence_unique	gnl|PRJNA209528|M744_09540	unverified_transport	no
M744_RS09090	exact_sequence_unique	gnl|PRJNA209528|M744_09545	unverified_transport	no
M744_RS09095	exact_sequence_unique	gnl|PRJNA209528|M744_09550	unverified_transport	no
M744_RS09100	absent		unverified_transport	no
M744_RS09105	exact_sequence_unique	gnl|PRJNA209528|M744_09560	unverified_transport	no
M744_RS09110	exact_sequence_unique	gnl|PRJNA209528|M744_09565	unverified_transport	no
M744_RS09115	exact_sequence_unique	gnl|PRJNA209528|M744_09575	unverified_transport	no
M744_RS09120	exact_sequence_unique	gnl|PRJNA209528|M744_09580	unverified_transport	no
M744_RS09125	absent		unverified_transport	no
M744_RS09130	exact_sequence_unique	gnl|PRJNA209528|M744_09590	unverified_transport	no
M744_RS09135	exact_sequence_unique	gnl|PRJNA209528|M744_09595	unverified_transport	no
M744_RS09140	absent		unverified_transport	no
M744_RS09145	exact_sequence_unique	gnl|PRJNA209528|M744_09605	unverified_transport	no
M744_RS09150	exact_sequence_unique	gnl|PRJNA209528|M744_09610	unverified_transport	no
M744_RS09155	exact_sequence_unique	gnl|PRJNA209528|M744_09615	unverified_transport	no
M744_RS09160	exact_sequence_unique	gnl|PRJNA209528|M744_09620	unverified_transport	no
M744_RS09165	exact_sequence_unique	gnl|PRJNA209528|M744_09625	unverified_transport	no
M744_RS09170	exact_sequence_unique	gnl|PRJNA209528|M744_09630	unverified_transport	no
M744_RS09175	exact_sequence_unique	gnl|PRJNA209528|M744_09635	unverified_transport	no
M744_RS09180	exact_sequence_unique	gnl|PRJNA209528|M744_09640	unverified_transport	no
M744_RS09185	exact_sequence_unique	gnl|PRJNA209528|M744_09645	unverified_transport	no
M744_RS09190	exact_sequence_shared	gnl|PRJNA209528|M744_09650;gnl|PRJNA209528|M744_12270	unverified_transport	no
M744_RS09195	exact_sequence_unique	gnl|PRJNA209528|M744_09655	unverified_transport	no
M744_RS09200	exact_sequence_unique	gnl|PRJNA209528|M744_09660	unverified_transport	no
M744_RS09205	exact_sequence_unique	gnl|PRJNA209528|M744_09665	unverified_transport	no
M744_RS09210	exact_sequence_unique	gnl|PRJNA209528|M744_09670	unverified_transport	no
M744_RS09215	absent		unverified_transport	no
M744_RS09220	exact_sequence_unique	gnl|PRJNA209528|M744_09680	unverified_transport	no
M744_RS09225	absent		unverified_transport	no
M744_RS09230	exact_sequence_unique	gnl|PRJNA209528|M744_09690	unverified_transport	no
M744_RS09235	exact_sequence_unique	gnl|PRJNA209528|M744_09695	unverified_transport	no
M744_RS09240	exact_sequence_unique	gnl|PRJNA209528|M744_09700	unverified_transport	no
M744_RS09250	absent		unverified_transport	no
M744_RS09255	exact_sequence_unique	gnl|PRJNA209528|M744_09715	unverified_transport	no
M744_RS09260	absent		unverified_transport	no
M744_RS09265	exact_sequence_unique	gnl|PRJNA209528|M744_09730	unverified_transport	no
M744_RS09270	exact_sequence_unique	gnl|PRJNA209528|M744_09735	unverified_transport	no
M744_RS09275	exact_sequence_unique	gnl|PRJNA209528|M744_09740	unverified_transport	no
M744_RS09280	exact_sequence_unique	gnl|PRJNA209528|M744_09745	unverified_transport	no
M744_RS09285	absent		unverified_transport	no
M744_RS09290	absent		unverified_transport	no
M744_RS09295	exact_sequence_unique	gnl|PRJNA209528|M744_09760	unverified_transport	no
M744_RS09300	exact_sequence_unique	gnl|PRJNA209528|M744_09765	unverified_transport	no
M744_RS09305	absent		unverified_transport	no
M744_RS09310	exact_sequence_unique	gnl|PRJNA209528|M744_09780	unverified_transport	no
M744_RS09315	exact_sequence_unique	gnl|PRJNA209528|M744_09785	unverified_transport	no
M744_RS09320	exact_sequence_unique	gnl|PRJNA209528|M744_09795	unverified_transport	no
M744_RS09325	exact_sequence_unique	gnl|PRJNA209528|M744_09800	unverified_transport	no
M744_RS09330	absent		unverified_transport	no
M744_RS09335	exact_sequence_unique	gnl|PRJNA209528|M744_09810	unverified_transport	no
M744_RS09340	absent		unverified_transport	no
M744_RS09345	exact_sequence_unique	gnl|PRJNA209528|M744_09820	unverified_transport	no
M744_RS09350	exact_sequence_unique	gnl|PRJNA209528|M744_09825	unverified_transport	no
M744_RS09355	absent		unverified_transport	no
M744_RS09360	absent		unverified_transport	no
M744_RS09365	exact_sequence_unique	gnl|PRJNA209528|M744_09840	unverified_transport	no
M744_RS09370	exact_sequence_unique	gnl|PRJNA209528|M744_09845	unverified_transport	no
M744_RS09375	absent		unverified_transport	no
M744_RS09380	exact_sequence_unique	gnl|PRJNA209528|M744_09855	unverified_transport	no
M744_RS09385	absent		unverified_transport	no
M744_RS09390	absent		unverified_transport	no
M744_RS09395	exact_sequence_unique	gnl|PRJNA209528|M744_09870	unverified_transport	no
M744_RS09400	exact_sequence_unique	gnl|PRJNA209528|M744_09875	unverified_transport	no
M744_RS09405	exact_sequence_unique	gnl|PRJNA209528|M744_09880	unverified_transport	no
M744_RS09410	exact_sequence_unique	gnl|PRJNA209528|M744_09885	unverified_transport	no
M744_RS09415	exact_sequence_unique	gnl|PRJNA209528|M744_09890	unverified_transport	no
M744_RS09420	exact_sequence_unique	gnl|PRJNA209528|M744_09895	unverified_transport	no
M744_RS09425	exact_sequence_unique	gnl|PRJNA209528|M744_09900	unverified_transport	no
M744_RS09430	exact_sequence_unique	gnl|PRJNA209528|M744_09905	unverified_transport	no
M744_RS09435	exact_sequence_unique	gnl|PRJNA209528|M744_09910	unverified_transport	no
M744_RS09440	exact_sequence_unique	gnl|PRJNA209528|M744_09915	unverified_transport	no
M744_RS09445	exact_sequence_unique	gnl|PRJNA209528|M744_09920	unverified_transport	no
M744_RS09450	exact_sequence_unique	gnl|PRJNA209528|M744_09925	unverified_transport	no
M744_RS09455	absent		unverified_transport	no
M744_RS09460	exact_sequence_unique	gnl|PRJNA209528|M744_09940	unverified_transport	no
M744_RS09465	exact_sequence_unique	gnl|PRJNA209528|M744_09945	unverified_transport	no
M744_RS09470	exact_sequence_unique	gnl|PRJNA209528|M744_09950	unverified_transport	no
M744_RS09475	exact_sequence_unique	gnl|PRJNA209528|M744_09955	unverified_transport	no
M744_RS09480	exact_sequence_unique	gnl|PRJNA209528|M744_09960	unverified_transport	no
M744_RS09485	absent		unverified_transport	no
M744_RS09490	absent		unverified_transport	no
M744_RS09495	absent		unverified_transport	no
M744_RS09500	exact_sequence_unique	gnl|PRJNA209528|M744_09980	unverified_transport	no
M744_RS09505	exact_sequence_unique	gnl|PRJNA209528|M744_09985	unverified_transport	no
M744_RS09510	exact_sequence_unique	gnl|PRJNA209528|M744_09990	unverified_transport	no
M744_RS09515	exact_sequence_unique	gnl|PRJNA209528|M744_09995	unverified_transport	no
M744_RS09520	exact_sequence_unique	gnl|PRJNA209528|M744_10000	unverified_transport	no
M744_RS09525	exact_sequence_unique	gnl|PRJNA209528|M744_10005	unverified_transport	no
M744_RS09530	exact_sequence_unique	gnl|PRJNA209528|M744_10010	unverified_transport	no
M744_RS09535	exact_sequence_unique	gnl|PRJNA209528|M744_10015	unverified_transport	no
M744_RS09540	exact_sequence_unique	gnl|PRJNA209528|M744_10020	unverified_transport	no
M744_RS09545	exact_sequence_unique	gnl|PRJNA209528|M744_10025	unverified_transport	no
M744_RS09550	absent		unverified_transport	no
M744_RS09555	exact_sequence_unique	gnl|PRJNA209528|M744_10035	unverified_transport	no
M744_RS09560	absent		unverified_transport	no
M744_RS09565	exact_sequence_unique	gnl|PRJNA209528|M744_10045	unverified_transport	no
M744_RS09570	exact_sequence_unique	gnl|PRJNA209528|M744_10050	unverified_transport	no
M744_RS09575	exact_sequence_unique	gnl|PRJNA209528|M744_10055	unverified_transport	no
M744_RS09580	absent		unverified_transport	no
M744_RS09585	exact_sequence_unique	gnl|PRJNA209528|M744_10070	unverified_transport	no
M744_RS09590	exact_sequence_unique	gnl|PRJNA209528|M744_10075	unverified_transport	no
M744_RS09595	exact_sequence_unique	gnl|PRJNA209528|M744_10080	unverified_transport	no
M744_RS09600	exact_sequence_unique	gnl|PRJNA209528|M744_10085	unverified_transport	no
M744_RS09605	exact_sequence_unique	gnl|PRJNA209528|M744_10090	unverified_transport	no
M744_RS09610	exact_sequence_unique	gnl|PRJNA209528|M744_10095	unverified_transport	no
M744_RS09615	exact_sequence_unique	gnl|PRJNA209528|M744_10100	unverified_transport	no
M744_RS09620	exact_sequence_unique	gnl|PRJNA209528|M744_10105	unverified_transport	no
M744_RS09625	exact_sequence_unique	gnl|PRJNA209528|M744_10110	unverified_transport	no
M744_RS09630	exact_sequence_unique	gnl|PRJNA209528|M744_10115	unverified_transport	no
M744_RS09635	exact_sequence_unique	gnl|PRJNA209528|M744_10120	unverified_transport	no
M744_RS09640	exact_sequence_unique	gnl|PRJNA209528|M744_10125	unverified_transport	no
M744_RS09645	exact_sequence_unique	gnl|PRJNA209528|M744_10130	unverified_transport	no
M744_RS09650	exact_sequence_unique	gnl|PRJNA209528|M744_10135	unverified_transport	no
M744_RS09655	exact_sequence_unique	gnl|PRJNA209528|M744_10140	unverified_transport	no
M744_RS09660	exact_sequence_unique	gnl|PRJNA209528|M744_10145	unverified_transport	no
M744_RS09665	exact_sequence_unique	gnl|PRJNA209528|M744_10150	unverified_transport	no
M744_RS09670	absent		unverified_transport	no
M744_RS09675	exact_sequence_unique	gnl|PRJNA209528|M744_10160	unverified_transport	no
M744_RS09680	exact_sequence_unique	gnl|PRJNA209528|M744_10165	unverified_transport	no
M744_RS09685	exact_sequence_unique	gnl|PRJNA209528|M744_10170	unverified_transport	no
M744_RS09690	exact_sequence_unique	gnl|PRJNA209528|M744_10180	unverified_transport	no
M744_RS09695	exact_sequence_unique	gnl|PRJNA209528|M744_10185	unverified_transport	no
M744_RS09700	exact_sequence_unique	gnl|PRJNA209528|M744_10190	unverified_transport	no
M744_RS09705	absent		unverified_transport	no
M744_RS09710	exact_sequence_unique	gnl|PRJNA209528|M744_10200	unverified_transport	no
M744_RS09715	exact_sequence_unique	gnl|PRJNA209528|M744_10205	unverified_transport	no
M744_RS09720	exact_sequence_unique	gnl|PRJNA209528|M744_10210	unverified_transport	no
M744_RS09725	exact_sequence_unique	gnl|PRJNA209528|M744_10215	unverified_transport	no
M744_RS09730	exact_sequence_unique	gnl|PRJNA209528|M744_10225	unverified_transport	no
M744_RS09735	exact_sequence_unique	gnl|PRJNA209528|M744_10230	unverified_transport	no
M744_RS09740	exact_sequence_unique	gnl|PRJNA209528|M744_10235	unverified_transport	no
M744_RS09745	exact_sequence_unique	gnl|PRJNA209528|M744_10240	unverified_transport	no
M744_RS09750	exact_sequence_unique	gnl|PRJNA209528|M744_10245	unverified_transport	no
M744_RS09755	exact_sequence_unique	gnl|PRJNA209528|M744_10250	unverified_transport	no
M744_RS09760	exact_sequence_unique	gnl|PRJNA209528|M744_10255	unverified_transport	no
M744_RS09765	exact_sequence_unique	gnl|PRJNA209528|M744_10260	unverified_transport	no
M744_RS09770	exact_sequence_unique	gnl|PRJNA209528|M744_10265	unverified_transport	no
M744_RS09775	exact_sequence_unique	gnl|PRJNA209528|M744_10270	unverified_transport	no
M744_RS09780	exact_sequence_unique	gnl|PRJNA209528|M744_10275	unverified_transport	no
M744_RS09785	exact_sequence_unique	gnl|PRJNA209528|M744_10280	unverified_transport	no
M744_RS09790	exact_sequence_unique	gnl|PRJNA209528|M744_10285	unverified_transport	no
M744_RS09795	exact_sequence_unique	gnl|PRJNA209528|M744_10295	unverified_transport	no
M744_RS09800	exact_sequence_unique	gnl|PRJNA209528|M744_10300	unverified_transport	no
M744_RS09805	exact_sequence_unique	gnl|PRJNA209528|M744_10305	unverified_transport	no
M744_RS09810	exact_sequence_unique	gnl|PRJNA209528|M744_10310	unverified_transport	no
M744_RS09815	absent		unverified_transport	no
M744_RS09820	exact_sequence_unique	gnl|PRJNA209528|M744_10320	unverified_transport	no
M744_RS09825	exact_sequence_unique	gnl|PRJNA209528|M744_10325	unverified_transport	no
M744_RS09830	exact_sequence_unique	gnl|PRJNA209528|M744_10330	unverified_transport	no
M744_RS09835	exact_sequence_unique	gnl|PRJNA209528|M744_10335	unverified_transport	no
M744_RS09840	exact_sequence_unique	gnl|PRJNA209528|M744_10340	unverified_transport	no
M744_RS09845	exact_sequence_unique	gnl|PRJNA209528|M744_10345	unverified_transport	no
M744_RS09850	exact_sequence_unique	gnl|PRJNA209528|M744_10350	unverified_transport	no
M744_RS09855	exact_sequence_unique	gnl|PRJNA209528|M744_10355	unverified_transport	no
M744_RS09860	exact_sequence_unique	gnl|PRJNA209528|M744_10360	unverified_transport	no
M744_RS09865	exact_sequence_unique	gnl|PRJNA209528|M744_10365	unverified_transport	no
M744_RS09875	exact_sequence_unique	gnl|PRJNA209528|M744_10375	unverified_transport	no
M744_RS09880	exact_sequence_unique	gnl|PRJNA209528|M744_10380	unverified_transport	no
M744_RS09885	exact_sequence_unique	gnl|PRJNA209528|M744_10385	unverified_transport	no
M744_RS09890	exact_sequence_unique	gnl|PRJNA209528|M744_10390	unverified_transport	no
M744_RS09895	exact_sequence_unique	gnl|PRJNA209528|M744_10395	unverified_transport	no
M744_RS09900	absent		unverified_transport	no
M744_RS09905	absent		unverified_transport	no
M744_RS09910	exact_sequence_unique	gnl|PRJNA209528|M744_10410	unverified_transport	no
M744_RS09915	exact_sequence_unique	gnl|PRJNA209528|M744_10415	unverified_transport	no
M744_RS09920	exact_sequence_unique	gnl|PRJNA209528|M744_10425	unverified_transport	no
M744_RS09925	exact_sequence_unique	gnl|PRJNA209528|M744_10430	unverified_transport	no
M744_RS09930	exact_sequence_unique	gnl|PRJNA209528|M744_10435	unverified_transport	no
M744_RS09935	exact_sequence_unique	gnl|PRJNA209528|M744_10440	unverified_transport	no
M744_RS09940	exact_sequence_unique	gnl|PRJNA209528|M744_10445	unverified_transport	no
M744_RS09945	exact_sequence_unique	gnl|PRJNA209528|M744_10450	unverified_transport	no
M744_RS09950	exact_sequence_unique	gnl|PRJNA209528|M744_10455	unverified_transport	no
M744_RS09955	exact_sequence_unique	gnl|PRJNA209528|M744_10460	unverified_transport	no
M744_RS09960	absent		unverified_transport	no
M744_RS09965	exact_sequence_unique	gnl|PRJNA209528|M744_10470	unverified_transport	no
M744_RS09970	exact_sequence_unique	gnl|PRJNA209528|M744_10475	unverified_transport	no
M744_RS09975	exact_sequence_unique	gnl|PRJNA209528|M744_10480	unverified_transport	no
M744_RS09980	exact_sequence_unique	gnl|PRJNA209528|M744_10485	unverified_transport	no
M744_RS09985	exact_sequence_unique	gnl|PRJNA209528|M744_10490	unverified_transport	no
M744_RS09990	absent		unverified_transport	no
M744_RS09995	exact_sequence_unique	gnl|PRJNA209528|M744_10500	unverified_transport	no
M744_RS10000	exact_sequence_unique	gnl|PRJNA209528|M744_10505	unverified_transport	no
M744_RS10010	exact_sequence_unique	gnl|PRJNA209528|M744_10515	unverified_transport	no
M744_RS10015	exact_sequence_unique	gnl|PRJNA209528|M744_10520	unverified_transport	no
M744_RS10020	exact_sequence_unique	gnl|PRJNA209528|M744_10525	unverified_transport	no
M744_RS10025	exact_sequence_unique	gnl|PRJNA209528|M744_10530	unverified_transport	no
M744_RS10030	exact_sequence_unique	gnl|PRJNA209528|M744_10535	unverified_transport	no
M744_RS10035	exact_sequence_unique	gnl|PRJNA209528|M744_10540	unverified_transport	no
M744_RS10040	exact_sequence_unique	gnl|PRJNA209528|M744_10545	unverified_transport	no
M744_RS10045	exact_sequence_unique	gnl|PRJNA209528|M744_10550	unverified_transport	no
M744_RS10050	exact_sequence_unique	gnl|PRJNA209528|M744_10555	unverified_transport	no
M744_RS10055	exact_sequence_unique	gnl|PRJNA209528|M744_10560	unverified_transport	no
M744_RS10060	exact_sequence_unique	gnl|PRJNA209528|M744_10565	unverified_transport	no
M744_RS10065	exact_sequence_unique	gnl|PRJNA209528|M744_10570	unverified_transport	no
M744_RS10070	exact_sequence_unique	gnl|PRJNA209528|M744_10575	unverified_transport	no
M744_RS10075	exact_sequence_unique	gnl|PRJNA209528|M744_10580	unverified_transport	no
M744_RS10080	exact_sequence_unique	gnl|PRJNA209528|M744_10585	unverified_transport	no
M744_RS10085	exact_sequence_unique	gnl|PRJNA209528|M744_10590	unverified_transport	no
M744_RS10090	exact_sequence_unique	gnl|PRJNA209528|M744_10595	unverified_transport	no
M744_RS10095	exact_sequence_unique	gnl|PRJNA209528|M744_10600	unverified_transport	no
M744_RS10100	exact_sequence_unique	gnl|PRJNA209528|M744_10605	unverified_transport	no
M744_RS10105	exact_sequence_unique	gnl|PRJNA209528|M744_10610	unverified_transport	no
M744_RS10110	exact_sequence_unique	gnl|PRJNA209528|M744_10615	unverified_transport	no
M744_RS10115	exact_sequence_unique	gnl|PRJNA209528|M744_10620	unverified_transport	no
M744_RS10120	absent		unverified_transport	no
M744_RS10125	exact_sequence_unique	gnl|PRJNA209528|M744_10630	unverified_transport	no
M744_RS10130	exact_sequence_unique	gnl|PRJNA209528|M744_10635	unverified_transport	no
M744_RS10135	exact_sequence_unique	gnl|PRJNA209528|M744_10640	unverified_transport	no
M744_RS10140	exact_sequence_unique	gnl|PRJNA209528|M744_10645	unverified_transport	no
M744_RS10145	exact_sequence_unique	gnl|PRJNA209528|M744_10650	unverified_transport	no
M744_RS10150	exact_sequence_unique	gnl|PRJNA209528|M744_10655	unverified_transport	no
M744_RS10155	exact_sequence_unique	gnl|PRJNA209528|M744_10660	unverified_transport	no
M744_RS10160	exact_sequence_unique	gnl|PRJNA209528|M744_10665	unverified_transport	no
M744_RS10165	exact_sequence_unique	gnl|PRJNA209528|M744_10670	unverified_transport	no
M744_RS10170	exact_sequence_unique	gnl|PRJNA209528|M744_10675	unverified_transport	no
M744_RS10175	exact_sequence_unique	gnl|PRJNA209528|M744_10680	unverified_transport	no
M744_RS10180	exact_sequence_unique	gnl|PRJNA209528|M744_10685	unverified_transport	no
M744_RS10185	absent		unverified_transport	no
M744_RS10190	exact_sequence_unique	gnl|PRJNA209528|M744_10695	unverified_transport	no
M744_RS10195	exact_sequence_unique	gnl|PRJNA209528|M744_10700	unverified_transport	no
