tss_id	replicon	type	strand	position	locus_tag	source_start_distance_nt	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj
gTSS+1866244	CP006471	gTSS	+	1866244	M744_RS09350	344	1216	706	694	1343	240	246	1439	706	2.06584100671929	6.75802932498697e-14	-0.921310260251823	0.0017667994813621	0.659249146948247	0.0547310596825682
gTSS+559449	CP006471	gTSS	+	559449	M744_RS02940	22	3679	3809	183	317	1335	1712	2982	2046	-1.90669561666612	2.60814951960621e-15	-0.253762247859599	0.33032556396544	0.0134881602930928	0.973903504960881
gTSS+382858	CP006471	gTSS	+	382858	M744_RS02030	19	3797	2768	452	741	1926	2433	3263	1789	-0.455342666881389	0.0501981063757064	0.45496000000744	0.0565086387922543	0.151475106416535	0.652551717700073
gTSS-2040190	CP006471	gTSS	-	2040190	M744_RS10165	22	4052	3191	186	288	1925	2111	3139	1610	-1.92092178467743	1.03526007428899e-17	0.213625555105283	0.376299174184264	-0.0973407590724248	0.778917935039389
gTSS-429736	CP006471	gTSS	-	429736	M744_RS02280	814	2491	1891	885	1329	773	920	3916	1266	1.03168451375943	2.35366922470293e-05	-0.321532806336902	0.227455795050144	0.638788551248988	0.0307936132781368
gTSS-1225843	CP006471	gTSS	-	1225843	M744_RS06305	54	122	87	745	1332	13	9	270	78	5.30497996284122	5.11933663841981e-73	-2.18824023489209	7.38283997968554e-07	1.12506425534508	0.00181718180702938
gTSS-758375	CP006471	gTSS	-	758375	M744_RS03950	18	730	1077	880	1241	152	219	581	326	2.25467518575431	1.48071632751666e-19	-1.24979490228647	3.05903428078152e-06	-0.464030261747779	0.157459527568342
gTSS-1484227	CP006471	gTSS	-	1484227	M744_RS07595	36	279	307	876	917	106	122	704	243	3.68026673147481	1.47168326283523e-44	-0.311275308808821	0.318504104665307	1.10840911746643	0.00035326002808677
gTSS+1543466	CP006471	gTSS	+	1543466	M744_RS07880	54	2101	1361	43	78	1783	2405	1743	684	-2.83863199512438	1.49314020276264e-23	1.31529629517371	3.63661458828297e-07	-0.0677415155807954	0.872388970980772
gTSS+1420573	CP006471	gTSS	+	1420573	M744_RS07260	24	1281	2255	25	35	1793	2401	493	259	-3.86217058875812	2.21633958454699e-31	1.28441201279119	5.4594778906986e-06	-1.71969601690456	2.46675647803064e-08
gTSS-2383675	CP006471	gTSS	-	2383675	M744_RS11770	22	1137	1381	37	80	1678	2396	936	431	-2.44198586768255	5.37523589006002e-20	1.72821732835438	1.5212269233869e-13	-0.398640089443498	0.190724700389057
gTSS-465683	CP006471	gTSS	-	465683	M744_RS02460	19	1481	1855	828	1309	357	441	1054	617	1.36534495214156	1.66472994231466e-09	-1.01787262427758	1.78861209844254e-05	-0.454466581272456	0.117178728988216
gTSS+2316669	CP006471	gTSS	+	2316669	M744_RS11445	22	719	865	73	109	1725	2383	424	238	-1.10600734126925	1.18708841964464e-05	2.41168550629546	4.06106465590832e-26	-0.729892634807622	0.00894278317391852
gTSS+2572543	CP006471	gTSS	+	2572543	M744_RS12710	28	879	756	829	1308	110	153	1122	409	2.39558824333562	3.08080730172354e-26	-1.59705504172021	1.19041501843596e-10	0.333246565032291	0.276362227221239
gTSS-213535	CP006471	gTSS	-	213535	M744_RS01135	81	1128	720	7	21	1818	2379	615	360	-4.05539509909783	1.03127528691278e-25	2.22657768964366	2.81658651097601e-16	-0.378146915412158	0.303870861527868
gTSS-2662420	CP006471	gTSS	-	2662420	M744_RS13145	46	520	380	85	150	1794	2377	330	235	0.0612203834284955	0.841201146464235	3.25411310698583	8.42533142647666e-35	-0.082880325132516	0.854576439158622
gTSS-703979	CP006471	gTSS	-	703979	M744_RS13670	120	451	490	684	1305	154	221	486	147	3.06202135663982	2.67800005309152e-32	-0.291902425697701	0.331881018193123	-0.180632170006786	0.652551717700073
gTSS-2247442	CP006471	gTSS	-	2247442	M744_RS11125	22	1159	1125	37	40	1579	2376	767	484	-2.85077495011388	1.5816913414469e-22	1.82252809364138	1.19099575989652e-13	-0.306110944433419	0.363809020397227
gTSS-2648913	CP006471	gTSS	-	2648913	M744_RS13090	23	1040	1489	863	1286	219	317	960	449	1.78087134841012	5.4815899855499e-14	-1.20456993013153	1.55494250212891e-06	-0.357949362460147	0.260823025726176
gTSS+1596266	CP006471	gTSS	+	1596266	M744_RS08145	164	1557	1381	63	93	1714	2356	1133	448	-2.21781389523677	1.01264240661868e-19	1.50835894592595	6.18242851767123e-12	-0.446929186792558	0.106828819324581
gTSS+2097634	CP006471	gTSS	+	2097634	M744_RS10450	20	4355	3321	541	874	1597	2211	3909	1629	-0.432923122670123	0.0532591387437459	0.0267341470427973	0.919789161605478	-0.0124215909453341	0.973903504960881
gTSS-116525	CP006471	gTSS	-	116525	M744_RS00605	25	1551	2799	188	393	1448	2348	1108	577	-0.933513694650408	0.00190826021195725	0.825805195452466	0.00689313012005653	-0.855536178065329	0.0154284235487741
gTSS+481837	CP006471	gTSS	+	481837	M744_RS02550	18	813	1111	787	1288	388	610	475	344	2.1116748387901	3.10534020865889e-15	0.0795482552383534	0.807889916414257	-0.637082277167513	0.0597771982158065
gTSS-1592766	CP006471	gTSS	-	1592766	M744_RS08120	21	1539	1787	59	86	1519	2338	837	441	-2.50194281238314	5.03377897670812e-23	1.24176886787911	6.24638666685461e-08	-0.864062065962851	0.00109421499592731
gTSS+477377	CP006471	gTSS	+	477377	M744_RS02515	23	1313	1305	65	97	1230	2336	938	578	-1.99816859870927	1.01231572181759e-12	1.45753024255335	2.78372455255844e-08	-0.230808983376607	0.543183845929587
gTSS+662281	CP006471	gTSS	+	662281	M744_RS03500	57	466	545	848	1259	132	250	917	387	3.07632937861842	4.03622059491991e-37	-0.387543367332296	0.158119891576618	0.828803331136087	0.00440523816375888
gTSS+576154	CP006471	gTSS	+	576154	M744_RS03020	45	225	222	718	1277	63	48	531	179	4.1501555332004	1.80719496709618e-54	-0.937879357684401	0.00294631345313407	1.08037939384139	0.000689009100367818
gTSS+2418086	CP006471	gTSS	+	2418086	M744_RS11905	25	4306	2875	60	89	1531	2048	3218	1828	-3.57283239409568	1.62353856373304e-40	0.0366449153059035	0.901735381653057	0.0301408514839065	0.946079853998536
gTSS+1822312	CP006471	gTSS	+	1822312	M744_RS09175	171	52	66	0	2	1566	2308	15	1	-3.87513156308178	0.00041107650076773	6.06847750701941	3.5862607423917e-95	-2.45097131260484	6.7067070361408e-06
gTSS+1003033	CP006471	gTSS	+	1003033	M744_RS05215	16	542	224	836	1193	66	58	1258	445	3.43096448548768	1.46151031663812e-24	-1.55634203385997	2.96766402024942e-05	1.57318576190849	4.74243038553906e-05
gTSS+1268737	CP006471	gTSS	+	1268737	M744_RS06550	411	182	220	836	1135	31	34	503	143	4.32328701689747	2.95186479424709e-56	-1.57839524151234	3.36065770707393e-06	1.06185485092243	0.001261775191007
gTSS+117766	CP006471	gTSS	+	117766	M744_RS00620	124	2707	2874	681	1259	1547	1933	2374	1204	0.462713482048607	0.0289557440375356	0.364059635496387	0.100020842483849	-0.133817222678515	0.670467543972105
gTSS+31155	CP006472	gTSS	+	31155	M744_RS13480	163	852	584	714	1257	125	161	2280	609	2.4513708752926	1.67412877453288e-17	-1.28346914176724	3.48809636285501e-05	1.36344748994109	3.44406801217631e-05
gTSS+1368818	CP006471	gTSS	+	1368818	M744_RS07040	18	1022	988	806	1244	372	543	896	414	2.04048467050518	5.11407251511619e-23	-0.1013968537987	0.684549979268179	-0.133420716397342	0.67748706605942
gTSS-2393272	CP006471	gTSS	-	2393272	M744_RS11810	14	59	57	630	1242	8	4	126	25	5.99015432923778	1.59527889970695e-71	-2.21239275662695	7.78936570055993e-05	0.727366706393446	0.115848572605427
gTSS-492432	CP006471	gTSS	-	492432	M744_RS02600	30	460	363	47	92	1392	2262	515	298	-0.574254366671787	0.048618798576364	3.17526902057346	2.0304878795487e-35	0.521868796905348	0.115053664771091
gTSS-232020	CP006471	gTSS	-	232020	M744_RS01235	45	551	434	819	1170	424	289	278	128	3.03745339367029	5.61942273923625e-27	0.627319351308448	0.0401944811666219	-0.794478369291584	0.0261193570088852
gTSS-2398121	CP006471	gTSS	-	2398121	M744_RS11835	996	659	915	819	1135	322	412	849	410	2.33809170763836	7.36689344084759e-24	-0.0577673014306753	0.841204231188209	0.171720667217413	0.624797453310505
gTSS+1390044	CP006471	gTSS	+	1390044	M744_RS07130	16	2535	1679	126	212	352	323	4031	1367	-1.6371173460006	9.14969503540941e-09	-1.57118634878343	3.49320243045795e-08	0.765389171455067	0.020988480481876
gTSS+1832926	CP006471	gTSS	+	1832926	M744_RS09210	34	1824	2092	160	251	1573	2243	1572	889	-1.24208511205442	5.67962896370019e-08	0.997051934565355	8.41321493043719e-06	-0.135036467341147	0.685857738191154
gTSS+2218197	CP006471	gTSS	+	2218197	M744_RS10995	73	2503	3093	288	459	918	1142	4014	1467	-0.897879833525606	0.000100953269167787	-0.396379002901611	0.100815198508697	0.394701676910319	0.174221629231983
gTSS+939512	CP006471	gTSS	+	939512	M744_RS04845	209	317	289	629	1225	95	78	283	123	3.593344817753	2.597902651711e-44	-0.73739023559282	0.0126039850044546	-0.106503096455718	0.810777120765908
gTSS-830621	CP006471	gTSS	-	830621	M744_RS04270	33	3236	2793	680	1125	851	974	3994	1767	0.263015286234581	0.217494541997872	-0.670864639090239	0.00168425484868778	0.407710920755485	0.115577249964489
gTSS+639514	CP006471	gTSS	+	639514	M744_RS03370	271	970	777	55	65	1749	1997	822	334	-1.82689060887513	8.35235521635664e-12	2.15433405073926	4.30838024243461e-20	-0.141537201181446	0.696036647332014
gTSS+1134256	CP006471	gTSS	+	1134256	M744_RS05885	31	4093	3027	75	106	1424	1804	3432	1475	-3.27546194880962	5.4505193765081e-41	-0.0957594945597465	0.716002901731627	-0.0705856314431699	0.848647223233803
gTSS+71730	CP006471	gTSS	+	71730	M744_RS00390	28	616	518	66	97	1457	2206	576	231	-0.780385379017579	0.00286745734887984	2.72198819569509	1.35395025253695e-31	-0.0385148341765356	0.928886369734721
gTSS+1360071	CP006471	gTSS	+	1360071	M744_RS06975	21	2983	3624	470	854	1521	2206	2500	1351	-0.329646147603799	0.15398954998121	0.206813642378401	0.406050886104277	-0.254975568412033	0.412088812781806
gTSS-1042900	CP006471	gTSS	-	1042900	M744_RS05445	356	443	389	666	1210	112	141	511	162	3.16267463197634	2.62050814934999e-36	-0.672109324134007	0.0174093389907596	0.095634772742278	0.822469459887801
gTSS-1575481	CP006471	gTSS	-	1575481	M744_RS08020	504	1331	2154	705	1207	1391	2020	448	376	1.12969223360837	0.000176897981707831	1.00075322462875	0.00126223594688726	-1.44637328619843	2.43679882869952e-05
gTSS+1964062	CP006471	gTSS	+	1964062	M744_RS09760	54	3455	3669	335	369	1120	1304	3944	1686	-1.28303780781406	1.3299717258369e-08	-0.504019728851144	0.0310001187893408	0.124375666654837	0.716257476146209
gTSS+1831688	CP006471	gTSS	+	1831688	M744_RS09205	18	2684	2739	544	797	1659	2182	2488	1070	0.0032085927893701	0.988153054502646	0.543789242744714	0.00792750660617679	-0.142054349369289	0.625733217009499
gTSS-21795	CP006471	gTSS	-	21795	M744_RS00110	45	2795	2723	313	454	1273	2168	2841	1324	-0.826535978759008	0.000236983109582833	0.339257206649828	0.149621503424637	0.0803808738707528	0.822469459887801
gTSS-1190912	CP006471	gTSS	-	1190912	M744_RS06125	67	23	29	570	1185	10	11	27	12	7.04754599317352	3.00817382037206e-101	-0.260922009481393	0.630604571267365	0.0668166870415372	0.928886369734721
gTSS+2475438	CP006471	gTSS	+	2475438	M744_RS12190	592	1457	1977	699	1182	920	1473	2422	760	1.12978247603941	1.91033534865755e-05	0.503414363165302	0.0726721957345308	0.278905414019343	0.453096628013483
gTSS+1121393	CP006471	gTSS	+	1121393	M744_RS13720	898	198	273	781	1034	40	65	282	124	3.97888080555347	5.55366703919112e-56	-1.13380199133792	0.000172181716400444	0.258586311599285	0.497769295932561
gTSS+1315864	CP006471	gTSS	+	1315864	M744_RS06775	501	3618	2587	211	471	1688	2006	3228	1471	-1.21919441597923	1.56592082445259e-06	0.302666272145173	0.266571357213907	0.0803228170533721	0.845701955696941
gTSS-1170058	CP006471	gTSS	-	1170058	M744_RS06015	36	2218	1991	21	29	1220	2133	884	637	-4.37428698018379	8.454059283796e-39	0.690490948951627	0.0141966702208803	-0.869599137626346	0.00653302623016603
gTSS+191868	CP006471	gTSS	+	191868	M744_RS01025	22	2484	1113	299	357	194	230	3408	1786	-0.405269877615957	0.219016031762963	-2.03264417361748	4.52920645908989e-10	1.04929803295251	0.00455384540270558
gTSS+581534	CP006471	gTSS	+	581534	M744_RS03050	860	1582	1616	774	1111	337	341	2114	737	1.25942823202232	5.85297726941672e-08	-1.17629924393734	1.23716980360676e-06	0.249356309137166	0.445589987471686
gTSS-62171	CP006471	gTSS	-	62171	M744_RS00340	21	783	766	45	68	1304	2114	451	274	-1.76192228287907	2.30532914496127e-10	2.16621250096514	6.84671158549552e-19	-0.545551510104219	0.0771926376992299
gTSS+1780013	CP006471	gTSS	+	1780013	M744_RS08985	202	181	182	767	1136	29	50	273	102	4.40792575525315	4.74810681773811e-74	-1.16791486256229	0.000127781779610731	0.488469161576443	0.137551783177543
gTSS-164695	CP006471	gTSS	-	164695	M744_RS00865	373	2022	1498	475	1153	748	991	1012	498	0.839612267674123	0.00163064829608765	0.0244908495839034	0.937724188148482	-0.72030351708474	0.0247257626032406
gTSS+1968270	CP006471	gTSS	+	1968270	M744_RS09780	21	2208	1803	35	38	1370	2084	1656	758	-3.74188610841897	6.8757230740487e-40	0.814444772048777	0.000622712657886072	-0.250295844861288	0.441299976896689
gTSS+1629601	CP006471	gTSS	+	1629601	M744_RS08270	326	330	388	756	1100	65	102	455	184	3.38987073697327	3.69850690776129e-48	-1.07183747705046	6.32714162774339e-05	0.285964057253578	0.392985458918639
gTSS-104461	CP006471	gTSS	-	104461	M744_RS00535	24	2437	1892	339	556	260	293	2685	1740	-0.269358715017228	0.296119670216429	-1.91459697838523	3.61903356787278e-14	0.605269828251614	0.0425063253469257
gTSS+1466991	CP006471	gTSS	+	1466991	M744_RS07520	89	73	98	22	58	1631	1923	94	46	0.878512594042506	0.00759886710202615	5.42726433454494	5.9549981496412e-86	0.205338404642845	0.65586077900266
gTSS+1710793	CP006471	gTSS	+	1710793	M744_RS08640	35	2846	2046	387	577	1631	1980	3550	1325	-0.32560481446871	0.181834551063633	0.611075660355276	0.0122548376704177	0.426466417090502	0.154278530852663
gTSS+1720048	CP006471	gTSS	+	1720048	M744_RS08680	48	802	757	31	37	1630	1991	376	195	-2.48928255062481	1.0149136337725e-18	2.26350730237934	2.25335488798977e-24	-0.938806088520645	0.000378629109363451
gTSS+2260680	CP006471	gTSS	+	2260680	M744_RS11185	38	2695	2041	613	985	1629	1786	2417	1002	0.439883574756254	0.0553704903633761	0.585603340859479	0.0122548376704177	-0.0124956172882943	0.974610286777962
gTSS-2145459	CP006471	gTSS	-	2145459	M744_RS10640	825	2830	2180	415	726	744	1064	3699	1504	-0.138439311307185	0.568218393116023	-0.434824802904194	0.0718498716839393	0.506903464227332	0.0702663902012099
gTSS-1258446	CP006471	gTSS	-	1258446	M744_RS06485	19	1160	1043	36	66	1327	2053	870	471	-2.43233685193784	2.5949550807354e-19	1.64603051530785	1.7792590425554e-12	-0.192558395506923	0.571816355057614
gTSS-2028255	CP006471	gTSS	-	2028255	M744_RS10080	31	961	1098	742	1127	512	705	742	416	1.87410088249443	5.68633459870983e-18	0.279000666620564	0.24696295676529	-0.299525350176303	0.314851658929633
gTSS+268822	CP006471	gTSS	+	268822	M744_RS01450	81	965	733	14	15	1325	2043	1032	685	-3.84017778566436	2.25402469873104e-24	2.01721387776446	5.07562633919112e-14	0.594225586102652	0.073063957468019
gTSS+1752509	CP006471	gTSS	+	1752509	M744_RS08835	429	1149	1119	678	1119	493	749	1801	608	1.66688421963664	1.21191898045337e-12	0.161537664307752	0.55387981176028	0.495147451925137	0.0954162061114091
gTSS-903312	CP006471	gTSS	-	903312	M744_RS04655	235	1610	3742	229	484	294	360	634	609	-0.941356267996912	0.0140979499277553	-1.98790713630181	2.67791715699232e-07	-1.43292028517436	0.00102412450822678
gTSS+1240902	CP006471	gTSS	+	1240902	M744_RS06410	32	2464	3680	716	1118	1050	1629	1819	1164	0.264854231544499	0.330255365587701	-0.170797321050922	0.568488478378588	-0.474610680018188	0.155272289353463
gTSS+790101	CP006471	gTSS	+	790101	M744_RS04115	276	264	318	728	1115	159	197	427	143	3.67545365372431	2.25335648703902e-51	0.336436385609883	0.230753108208479	0.384426435417272	0.253073659464985
gTSS+885133	CP006471	gTSS	+	885133	M744_RS04565	98	2321	2147	400	589	1536	2029	1911	849	-0.157062398395318	0.461240809317495	0.715622850050224	0.00048431687516545	-0.220479283007537	0.430290969072636
gTSS-518633	CP006471	gTSS	-	518633	M744_RS02730	373	3309	3715.5	440	660	1238	1407	3107.5	1310	-0.65927058527363	0.00165380631210196	-0.355959997078368	0.10487007981274	-0.208707675945198	0.473150227772838
gTSS+1744877	CP006471	gTSS	+	1744877	M744_RS08795	26	882	612	9	7	1499	2019	488	271	-4.51043390459839	3.19868033267528e-24	2.27611968342791	1.42086785878607e-18	-0.447405147071969	0.189370376543596
gTSS+1972720	CP006471	gTSS	+	1972720	M744_RS09800	17	3119	2196	285	396	1589	1861	1803	994	-0.937383433040475	0.000101901603434471	0.428676449819869	0.0871729031614107	-0.395748511479294	0.196872323319301
gTSS+2206980	CP006471	gTSS	+	2206980	M744_RS10935	22	1825	1455	463	695	1424	1999	1230	528	0.51442176622027	0.0204265481846316	1.09836377082188	6.10186816884747e-07	-0.432977468518631	0.11709910989409
gTSS+834123	CP006471	gTSS	+	834123	M744_RS04300	159	1010	1241	57	96	1516	1992	603	299	-1.87433778939265	9.15292276179718e-14	1.68098763764165	1.03782838292396e-13	-0.819152526092884	0.00215046029520294
gTSS-740409	CP006471	gTSS	-	740409	M744_RS03870	25	1827	2247	459	1087	102	122	1130	564	0.556000253856519	0.0351619913514001	-3.13722002908916	3.54747387811358e-30	-0.763215532610626	0.0139754601428641
gTSS-175409	CP006471	gTSS	-	175409	M744_RS00950	61	2653	3619	105	114	1191	1579	1521	1167	-2.78720422516558	2.00996015738357e-21	-0.139232563686579	0.673997419909499	-0.605935969804562	0.0842497571714566
gTSS+1977720	CP006471	gTSS	+	1977720	M744_RS09825	99	393	397	109	169	1233	1965	473	237	0.505304637335228	0.0448037531207778	3.04301942604853	9.77445769901055e-40	0.348879832101836	0.268006018443639
gTSS+763639	CP006471	gTSS	+	763639	M744_RS03970	595	815	687	712	939	455	594	1191	420	2.17090424788084	1.21952738046881e-20	0.524826072014578	0.0361486311564609	0.521179898401395	0.076186870079065
gTSS+661545	CP006471	gTSS	+	661545	M744_RS03495	0	1882	1288	29	51	1279	1957	1878	892	-3.3033775747342	3.08869770951872e-29	1.05989341568696	3.06510413666907e-05	0.297530087546352	0.384941785648136
gTSS+1213713	CP006471	gTSS	+	1213713	M744_RS06255	24	483	424	17	19	1524	1950	220	127	-2.6262862708711	9.5702693321972e-15	2.9815207251085	2.51025785253854e-36	-0.854340836928069	0.00370501454590685
gTSS-1137942	CP006471	gTSS	-	1137942	M744_RS05895	23	2452	1692	309	605	1534	1949	1741	1024	-0.199065711328413	0.457920755040675	0.794747084419311	0.00231169539786765	-0.0361154093506153	0.936847567974871
gTSS-343112	CP006471	gTSS	-	343112	M744_RS01820	58	2580	2398	244	322	1341	1897	3479	1460	-1.10479294578293	2.78239240298485e-07	0.415276948892572	0.0596345810063449	0.448492739542826	0.0834656269872493
gTSS-156220	CP006471	gTSS	-	156220	M744_RS00825	29	973	911	679	1060	72	102	1002	519	1.89505786099663	8.22505036505153e-19	-2.39786840695587	3.71350181602436e-23	0.203593759653327	0.515684659726993
gTSS+1660913	CP006471	gTSS	+	1660913	M744_RS08420	11	272	430	674	1051	49	72	195	138	3.3061866950033	2.60486190388654e-31	-1.50172203969942	3.51560175449288e-06	-0.495567848980908	0.201422571062507
gTSS-1535106	CP006471	gTSS	-	1535106	M744_RS07835	24	902	734	14	15	1414	1914	380	170	-3.78949493304933	1.47030129654129e-26	2.06417330505581	1.23119484302401e-18	-1.09491617064996	6.37162401246978e-05
gTSS-846284	CP006471	gTSS	-	846284	M744_RS04360	116	903	1041	51	99	1233	1913	895	468	-1.70419282692733	9.46369389449272e-11	1.72199955966734	4.85782176796104e-13	0.00201913292158116	0.997015732618248
gTSS+532914	CP006471	gTSS	+	532914	M744_RS02805	301	154	235	694	1008	31	48	235	116	4.1487387186585	3.04943339981436e-56	-1.26535287550859	8.54287178895601e-05	0.349192669101097	0.358047226396299
gTSS+1709621	CP006471	gTSS	+	1709621	M744_RS08635	116	2130	2120	209	313	1506	1887	3194	1410	-1.00934595559037	9.99354221801807e-07	0.720561808033061	0.00040970473914459	0.587849803004828	0.012799189395051
gTSS-1179417	CP006471	gTSS	-	1179417	M744_RS06065	21	2116	2281	635	960	1505	1834	991	671	0.551630240686005	0.0191499321336862	0.650428182393808	0.0068670705988295	-0.822557654166214	0.00246581555461617
