tss_id	replicon	type	strand	position	source_locus_tag	source_start_distance_nt	mapping_status	mapping_reason	mapped_locus_tag	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2
nTSS-2103832	CP006471	nTSS	-	2103832			unassociated	source_locus_missing		1.6341497006701	1.11160319625716e-10	-0.408714134096943	0.137778038903063	-0.250566206206543	0.493529498744288	2707	2475	1198	2974	913	959	2191	955
iTSS-2592589	CP006471	iTSS	-	2592589	M744_RS12830	11	mapped	exact_current_locus_id	M744_RS12830	1.79901053023327	2.34093656767929e-17	0.821879046096036	0.00019785610406309	0.048656458600024	0.893217878537102	2848	2836	1951	2942	2421	2379	3103	1220
aTSS+2652563	CP006471	aTSS	+	2652563	M744_RS13115	13	mapped	exact_current_locus_id	M744_RS13115	-1.67366282862209	2.5910175888066e-18	-1.1599154435692	2.15800101856753e-09	0.203423805235808	0.445601076456672	8726	7861	506	783	1595	2001	9200	4380
nTSS+2170025	CP006471	nTSS	+	2170025			unassociated	source_locus_missing		3.0364339633396	5.12840385879734e-35	0.10865157878293	0.715442283360252	0.486345248328064	0.128096119195511	1217	909	1550	2847	420	708	1611	598
nTSS-1939776	CP006471	nTSS	-	1939776			unassociated	source_locus_missing		3.89451518454047	3.74745204813747e-46	0.525944714470118	0.0790177959238486	0.278410847560135	0.48860814628827	539	630	1572	2802	268	571	805	266
nTSS-16528	CP006471	nTSS	-	16528			unassociated	source_locus_missing		2.09752465992943	1.08787499183625e-18	-3.04839979494678	3.45655977691897e-32	0.785897118156865	0.00557174110857025	2312	1623	1467	2792	109	120	3436	1475
aTSS-1181346	CP006471	aTSS	-	1181346	M744_RS06085	126	mapped	exact_current_locus_id	M744_RS06085	4.63222165832293	7.72457639825818e-59	-2.4444498346406	2.37153536812134e-12	1.33937069246264	5.85024294793988e-05	393	326	1679	2770	21	44	1142	289
nTSS-2359799	CP006471	nTSS	-	2359799			unassociated	source_locus_missing		2.46910493618648	1.19246349018119e-25	-1.64825499385065	4.43356787950047e-11	-0.00656830715665174	0.986045080363051	1341	1907	1826	2601	247	250	1666	691
iTSS+101144	CP006471	iTSS	+	101144	M744_RS00525	1579	mapped	exact_current_locus_id	M744_RS00525	0.633739881662304	0.00305908938324146	2.08445617889208	3.02176100164161e-23	-0.64842275942426	0.0104249327489144	2026	1880	553	967	3804	4157	1290	528
iTSS-155881	CP006471	iTSS	-	155881	M744_RS00825	310	mapped	exact_current_locus_id	M744_RS00825	3.78597116880574	6.6221274251823e-63	-1.56179640021962	1.15096531066231e-09	0.37077932819157	0.227913350116251	563	606	1451	2608	79	114	827	298
iTSS-2349759	CP006471	iTSS	-	2349759	M744_RS11630	148	mapped	exact_current_locus_id	M744_RS11630	5.81834491912854	1.11514420905147e-132	-1.03121116212758	0.000830940740619545	1.00666917600142	0.000531811410511662	169	133	1642	2591	37	34	319	125
aTSS-2611576	CP006471	aTSS	-	2611576	M744_RS12925	1533	mapped	exact_current_locus_id	M744_RS12925	4.26309355396676	2.31730970560937e-62	-2.65302646442373	6.33162818529648e-17	1.05858118758283	0.000461481187838328	514	378	1691	2542	28	41	1086	333
iTSS+126514	CP006471	iTSS	+	126514	M744_RS00670	12	mapped	exact_current_locus_id	M744_RS00670	-1.15401843916134	3.52706589419805e-06	-0.995188215651479	9.2440479373664e-05	-0.013459608551484	0.974907596986012	8615	5787	606	1009	1443	2083	5977	3689
nTSS-2154844	CP006471	nTSS	-	2154844			unassociated	source_locus_missing		-0.00475500699137291	0.989658692409511	-5.37406667698274	6.77463526875474e-48	0.764670801075825	0.0715734101400033	6320	2403	811	1358	49	52	6097	3875
aTSS-841605	CP006471	aTSS	-	841605	M744_RS04335	39	mapped	exact_current_locus_id	M744_RS04335	0.498392762171965	0.659312069982771	2.72267761536548	0.0142350919414227	-0.839749718141391	0.58894695013871	1174	1204	371	440	3171	4489	1184	50
aTSS+1394006	CP006471	aTSS	+	1394006	M744_RS07150	5	mapped	exact_current_locus_id	M744_RS07150	-1.71792202415647	4.45040508698456e-16	-0.695665534183604	0.00140262400871493	-0.324126649119335	0.241990651298028	8305	7605	421	801	2263	2456	6202	2877
iTSS+24606	CP006472	iTSS	+	24606	M744_RS13415	295	mapped	exact_current_locus_id	M744_RS13415	3.93996082268345	5.70828331023843e-73	-1.26285339408847	3.63375589625222e-07	0.744448971852268	0.00501935020815557	526	516	1523	2460	107	101	909	367
aTSS+5874	CP006472	aTSS	+	5874	M744_RS13320	699	mapped	exact_current_locus_id	M744_RS13320	2.0453557716134	3.88690588740785e-24	-0.658375139558601	0.00224011518461684	-0.350597027758485	0.189576799122806	1965	1892	1526	2434	488	705	1373	735
aTSS-1005512	CP006471	aTSS	-	1005512	M744_RS05230	393	mapped	exact_current_locus_id	M744_RS05230	3.37641392288221	1.75147453366508e-51	0.0743435256432595	0.789862977424397	0.236215100134609	0.470195039226714	643	895	1550	2417	349	436	906	400
aTSS+2353795	CP006471	aTSS	+	2353795	M744_RS11645	49	mapped	exact_current_locus_id	M744_RS11645	4.58329098553732	2.15304155711329e-66	-1.57329964793002	4.67762868695371e-07	-0.508212261204614	0.164393132614488	237	415	1591	2256	49	57	235	98
aTSS+2493544	CP006471	aTSS	+	2493544	M744_RS12250	932	mapped	exact_current_locus_id	M744_RS12250	2.83866949752734	3.34813149082092e-41	-1.01579074576368	8.79392788729599e-06	-0.294108360303772	0.315988802762127	960	1135	1387	2367	233	267	806	401
iTSS+914321	CP006471	iTSS	+	914321	M744_RS04715	10	mapped	exact_current_locus_id	M744_RS04715	-1.59045249803561	7.2739670277473e-12	-0.0116129080636396	0.966785772322603	-0.718471834806368	0.00884261611499625	6801	7850	450	768	3170	3862	3563	2387
aTSS-1968842	CP006471	aTSS	-	1968842	M744_RS09780	551	mapped	exact_current_locus_id	M744_RS09780	-0.652709922237764	0.00325776709958352	2.37595372618782	7.33746710149668e-30	-0.331137467259428	0.236997942735642	1346	1618	175	296	3363	4080	1164	527
aTSS-2353189	CP006471	aTSS	-	2353189	M744_RS11640	363	mapped	exact_current_locus_id	M744_RS11640	4.24597694668506	5.41871340000103e-68	-0.0749324694750283	0.809856305624882	0.160565356560858	0.678576896000274	416	343	1338	2264	155	194	492	152
aTSS+891241	CP006471	aTSS	+	891241	ppnK	884	unmapped	source_locus_not_current_id		2.12302035769103	2.25163823195121e-13	-1.44430710944337	1.99314238856562e-06	-0.0301839211464993	0.954547080563922	1092	2254	1412	2213	255	344	1585	751
aTSS-99888	CP006471	aTSS	-	99888	M744_RS00525	323	mapped	exact_current_locus_id	M744_RS00525	5.00015820561919	7.95709479597078e-103	-0.180170839373301	0.5429260654127	0.249018548616402	0.482951827646753	235	219	1451	2134	87	107	304	100
aTSS-1679127	CP006471	aTSS	-	1679127	M744_RS08510	592	mapped	exact_current_locus_id	M744_RS08510	2.64801651188811	2.44398238172383e-30	-0.226998305261532	0.393900659796631	-0.377115149084186	0.227858591880879	930	1165	1140	2187	417	443	752	383
iTSS+1401573	CP006471	iTSS	+	1401573	M744_RS07195	173	mapped	exact_current_locus_id	M744_RS07195	4.83136825753253	1.17447125126484e-82	-0.570197672557619	0.0544821096779534	-0.339023188957022	0.360209240663172	214	285	1435	2065	89	71	186	93
iTSS+2275298	CP006471	iTSS	+	2275298	M744_RS11255	110	mapped	exact_current_locus_id	M744_RS11255	4.94366818069338	1.9625960316936e-79	-1.28278480819012	5.69005256155066e-05	0.0730726925163746	0.8749957694534	179	253	1431	1801	46	39	246	90
nTSS-1495921	CP006471	nTSS	-	1495921			unassociated	source_locus_missing		2.26423638862998	5.4852915042194e-20	-1.23402835355671	2.53248052817835e-06	0.0440501355127366	0.922149656336142	1102	1726	1416	1911	242	345	1474	637
iTSS+270900	CP006471	iTSS	+	270900	M744_RS01460	225	mapped	exact_current_locus_id	M744_RS01460	0.499675189560067	0.0185922513326247	-1.27697661816244	2.34486805875275e-09	-0.157478109984803	0.607683265873209	5010	4417	1405	1847	905	962	4277	1841
iTSS+1908910	CP006471	iTSS	+	1908910	M744_RS09520	32	mapped	exact_current_locus_id	M744_RS09520	3.29667363188592	1.39577489367213e-36	1.27581581715948	2.79180856550586e-06	-0.181246420034336	0.652551717700073	581	835	1377	2066	849	785	701	238
iTSS-101745	CP006471	iTSS	-	101745	M744_RS00530	880	mapped	exact_current_locus_id	M744_RS00530	6.62378513556659	2.3419362032575e-138	-2.14111994110224	8.13506654793932e-06	1.67943769179084	7.07323964968604e-08	81	55	1272	2069	5	10	228	90
aTSS-37788	CP006471	aTSS	-	37788	M744_RS00200	16	mapped	exact_current_locus_id	M744_RS00200	0.864731769996322	4.84445211519411e-05	-0.138097283225098	0.572562647395096	0.719029029894115	0.00389155935872034	4069	3170	1341	1898	1427	1755	6192	2518
aTSS+519707	CP006471	aTSS	+	519707	M744_RS02745	2108	mapped	exact_current_locus_id	M744_RS02745	-0.128699555429505	0.543866835638352	-1.40681664279093	4.81483975903081e-12	0.830465772135562	0.000254759848956779	3935	3507	700	970	581	784	6610	2924
nTSS+1471445	CP006471	nTSS	+	1471445			unassociated	source_locus_missing		6.86251237141223	8.17794473600661e-05	-5.15096150718985	0.0298152879409454	4.4089842998593	0.0380015097932423	38	38	1320	640	1	0	32	719
nTSS+1471664	CP006471	nTSS	+	1471664			unassociated	source_locus_missing		7.35217784599937	3.84941812000178e-05	-3.7986238848214	0.0820779898637808	4.5930511440019	0.035013714315127	27	35	1317	1029	2	0	27	668
iTSS-1058460	CP006471	iTSS	-	1058460	M744_RS05520	16	mapped	exact_current_locus_id	M744_RS05520	2.42681539474571	4.07456093732639e-25	1.07256076127239	1.07571348457165e-05	-0.99428584206582	0.00035326002808677	998	1365	1198	1975	1106	1294	509	304
nTSS+1471641	CP006471	nTSS	+	1471641			unassociated	source_locus_missing		7.58533678595881	3.14729153960947e-06	-2.52852800947719	0.192095926602136	4.83575780515846	0.0132493694672933	15	33	1304	780	2	2	24	613
iTSS-481767	CP006471	iTSS	-	481767	M744_RS02545	16	mapped	exact_current_locus_id	M744_RS02545	1.69648226725352	2.36542011249102e-16	0.572649657105095	0.00877311961253804	-0.229706164883652	0.435527270694075	1831	2177	1265	1958	1193	1719	1601	807
nTSS-1365426	CP006471	nTSS	-	1365426			unassociated	source_locus_missing		-2.50797183251327	6.61434558355167e-17	-1.38222620298662	5.52421532635263e-06	-0.140435948976633	0.765794698897289	6379	4867	159	346	1035	1026	6378	1651
aTSS-486167	CP006471	aTSS	-	486167	M744_RS02560	16	mapped	exact_current_locus_id	M744_RS02560	0.881233128255853	6.44077032340215e-05	0.182983138369175	0.459614558367925	-0.108590739464291	0.754818016159425	3375	3249	1277	1705	1771	1832	3331	1233
iTSS+1775617	CP006471	iTSS	+	1775617	M744_RS08965	5	mapped	exact_current_locus_id	M744_RS08965	-1.58332789443337	8.28118834351984e-08	2.73141528660153	3.29597625183659e-24	-0.0226663437678536	0.963173762461062	824	880	46	98	2071	3508	650	462
nTSS-244681	CP006471	nTSS	-	244681			unassociated	source_locus_missing		-3.43705266633281	7.6938581317212e-28	0.838064207265948	0.00674805108964918	-1.361266549901	5.82173932690092e-05	2588	4560	61	104	2752	3446	1036	785
aTSS-2400043	CP006471	aTSS	-	2400043	M744_RS11850	992	mapped	exact_current_locus_id	M744_RS11850	3.61467510354513	6.37688810421522e-60	0.5059354923807	0.0374915843551181	0.0801013682499553	0.831467889301383	498	539	1243	1905	358	346	563	234
aTSS-3968	CP006472	aTSS	-	3968	M744_RS13300	98	mapped	exact_current_locus_id	M744_RS13300	8.76070497138183	2.67554005564093e-20	-0.523621562614272	0.677312097827908	1.51436629671911	0.242691541365434	14	15	1251	1856	3	7	70	4
aTSS-500334	CP006471	aTSS	-	500334	M744_RS02645	948	mapped	exact_current_locus_id	M744_RS02645	-1.38844302664353	3.90572037988573e-07	2.98087800738079	9.45416745890697e-35	-0.520311426596549	0.0973453902924378	800	639	64	69	2630	2822	533	205
nTSS+1601281	CP006471	nTSS	+	1601281			unassociated	source_locus_missing		3.09831614271534	1.04391692214258e-43	-0.996947211438234	5.32233226345126e-05	-0.576218064400019	0.0446146761671652	619	701	1020	1824	150	169	466	183
aTSS+2224791	CP006471	aTSS	+	2224791	M744_RS11025	35	mapped	exact_current_locus_id	M744_RS11025	5.41807111478365	2.53857187116932e-80	-2.07247171555129	2.81659686425818e-07	1.34589024856069	7.06378295938891e-05	143	120	1016	1811	17	13	407	110
iTSS+2283661	CP006471	iTSS	+	2283661	M744_RS11290	334	unmapped	source_locus_absent_from_current_cds		3.66009317825547	6.45191988894041e-44	-2.89632197021554	4.8904327656391e-18	0.724910919401426	0.0271363190200876	495	356	926	1800	19	37	768	278
iTSS+340504	CP006471	iTSS	+	340504	M744_RS01805	97	mapped	exact_current_locus_id	M744_RS01805	4.72335914490442	1.16049426927178e-67	-3.10435303044654	1.11087597022568e-13	1.75863839981677	8.37001134842728e-09	208	201	1172	1448	11	12	831	237
iTSS+673692	CP006471	iTSS	+	673692	M744_RS03550	217	mapped	exact_current_locus_id	M744_RS03550	2.63619231116299	9.57742383085045e-26	-1.01380763138999	0.000180610385230242	0.282390779587261	0.432115358002492	711	1087	1034	1768	182	252	964	546
aTSS+179211	CP006471	aTSS	+	179211	M744_RS00965	633	mapped	exact_current_locus_id	M744_RS00965	1.41848533098726	1.18506395630004e-09	-0.768794209045914	0.00174533669557158	0.784868707686621	0.00438319800256043	2223	1777	1168	1420	565	557	3537	1477
aTSS-1684705	CP006471	aTSS	-	1684705	M744_RS08520	6	mapped	exact_current_locus_id	M744_RS08520	2.18437877571809	1.23213432532904e-21	-2.95816442478171	2.13892956209823e-30	1.22417219243025	2.2225227107949e-06	1272	1259	1163	1669	75	82	3347	1120
aTSS+2115664	CP006471	aTSS	+	2115664	M744_RS10510	262	mapped	exact_current_locus_id	M744_RS10510	2.53296834209878	1.10326217985199e-33	0.484677324487682	0.032094207802674	-0.358572438185703	0.202696385361298	880	1023	1024	1732	571	720	695	351
aTSS+1396597	CP006471	aTSS	+	1396597	M744_RS07160	5	mapped	exact_current_locus_id	M744_RS07160	6.2592874901037	3.69855029523239e-117	0.0231921867757395	0.953032883479308	0.213813080095302	0.644520181872525	65	74	960	1719	26	43	92	28
aTSS-2042241	CP006471	aTSS	-	2042241	M744_RS10180	218	mapped	exact_current_locus_id	M744_RS10180	5.04933215222083	6.41270222409192e-62	-2.84708313272486	2.05944031437379e-10	1.34916498769231	0.000181942632406373	184	143	1000	1711	10	12	536	124
iTSS-1272097	CP006471	iTSS	-	1272097	M744_RS06560	8	mapped	exact_current_locus_id	M744_RS06560	-1.87515267197888	8.61358797608956e-12	1.35024136903171	4.46411639235409e-07	-1.1315979634916	0.000193429966179069	1646	2460	121	152	2037	3096	787	487
iTSS+871482	CP006471	iTSS	+	871482	M744_RS04485	8	mapped	exact_current_locus_id	M744_RS04485	4.96344860481891	8.77379584331345e-60	-2.34494475185315	2.08417980874605e-08	-0.38057682286123	0.408534024496151	114	198	799	1692	11	19	98	65
aTSS+16274	CP006472	aTSS	+	16274	M744_RS13370	507	mapped	exact_current_locus_id	M744_RS13370	4.04728871517528	1.70504793508637e-79	0.90101411053188	9.62543168980513e-05	-0.471515945270236	0.10824390941466	320	348	1064	1681	275	328	221	117
aTSS+1938862	CP006471	aTSS	+	1938862	M744_RS09650	497	mapped	exact_current_locus_id	M744_RS09650	3.15185000097403	8.87118764632441e-26	-0.0878746704959866	0.813208185664585	0.096800554508962	0.849598148847681	405	820	1070	1630	241	320	739	249
aTSS-933519	CP006471	aTSS	-	933519	M744_RS04810	237	mapped	exact_current_locus_id	M744_RS04810	3.14131018378569	1.40200598506084e-41	-0.481678066548696	0.0643314222120817	0.391850442419962	0.209404141081856	559	669	1076	1602	195	230	902	308
iTSS+341838	CP006471	iTSS	+	341838	M744_RS01810	809	mapped	exact_current_locus_id	M744_RS01810	2.37810389333026	1.24090541464659e-21	-1.74489743866527	8.36643039561974e-11	1.01190569331808	0.000476198776260632	1033	942	1052	1468	153	127	2226	767
aTSS+2506350	CP006471	aTSS	+	2506350	M744_RS13825	25	mapped	exact_current_locus_id	M744_RS13825	4.28267919786186	2.18011780034862e-36	-2.20123842861421	9.99950745182773e-08	1.2484825672326	0.00215046029520294	273	180	699	1565	19	29	709	154
iTSS-2460491	CP006471	iTSS	-	2460491	M744_RS12105	956	mapped	exact_current_locus_id	M744_RS12105	-3.26546231009972	2.13071684010654e-19	3.1254116865335	9.80175448978033e-38	-0.209755807224725	0.566375863761144	511	637	8	22	2044	2841	433	251
aTSS-925245	CP006471	aTSS	-	925245	M744_RS04765	363	mapped	exact_current_locus_id	M744_RS04765	3.80597683454992	1.98446425130833e-46	-1.63013223744269	1.95965522787604e-07	-0.352413585525316	0.359853185631685	264	368	710	1558	44	55	242	112
aTSS+620095	CP006471	aTSS	+	620095	M744_RS03265	2790	mapped	exact_current_locus_id	M744_RS03265	4.94248270182905	2.37310587933794e-70	-2.62690981216825	2.13958929159882e-10	1.38092153966732	2.43679882869952e-05	181	143	949	1531	17	8	491	151
nTSS-2210036	CP006471	nTSS	-	2210036			unassociated	source_locus_missing		1.14465892980151	4.50166061655474e-08	0.905110160358484	2.4604708035287e-05	0.15119228152385	0.626146886362757	2373	2258	1005	1530	1989	2180	2747	1051
iTSS-25010	CP006471	iTSS	-	25010	M744_RS00125	187	mapped	exact_current_locus_id	M744_RS00125	4.92784259857236	1.14573291022275e-77	-0.286269460314637	0.389769527357285	-0.0253373236555643	0.961958313965394	121	197	906	1515	59	67	154	70
iTSS+823585	CP006471	iTSS	+	823585	M744_RS04245	480	mapped	exact_current_locus_id	M744_RS04245	-0.418937217926421	0.0891143503607659	0.979544808757699	5.67694419573448e-05	-0.394331309423947	0.203196897603883	2147	2811	355	568	2013	2750	2107	728
aTSS+2160666	CP006471	aTSS	+	2160666	M744_RS10710	608	mapped	exact_current_locus_id	M744_RS10710	4.46661023622048	6.9669374344665e-65	-1.42923795396936	9.37055580421126e-06	0.696294315074733	0.0380015097932423	196	232	866	1509	42	34	393	129
iTSS-591161	CP006471	iTSS	-	591161	M744_RS03105	9	mapped	exact_current_locus_id	M744_RS03105	-3.05198665773627	3.18318851070565e-24	1.48621912463973	2.40658289271027e-08	-1.08905035541448	0.000356518155185297	1390	1669	30	63	1499	2745	622	365
aTSS+515911	CP006471	aTSS	+	515911	M744_RS02730	2349	mapped	exact_current_locus_id	M744_RS02730	4.22541646542975	1.14620968924776e-83	-0.296346338289626	0.265712741890148	-0.359651664308088	0.25315838749398	258	267	939	1505	93	114	199	93
nTSS-1561739	CP006471	nTSS	-	1561739			unassociated	source_locus_missing		1.04352914201519	0.000162927878944615	0.13590760237554	0.675429266251977	-0.818778704035592	0.013450390521189	2210	2491	992	1388	985	1551	1670	427
iTSS-1541035	CP006471	iTSS	-	1541035	M744_RS07870	1639	mapped	exact_current_locus_id	M744_RS07870	1.43300633117154	1.65089864162529e-11	-0.10559774132459	0.676394365009589	-0.0589108271980082	0.869375141863046	1749	1873	991	1416	713	921	1889	695
aTSS-200698	CP006471	aTSS	-	200698	M744_RS01080	384	mapped	exact_current_locus_id	M744_RS01080	0.455898887838158	0.0313794415406033	-1.48466466421969	3.07113967169576e-12	0.429598664245394	0.0994565158738397	3655	3323	901	1487	589	606	4501	2168
aTSS+4744	CP006472	aTSS	+	4744	M744_RS13305	12	unmapped	source_locus_absent_from_current_cds		-1.28470278636032	1.92128197370799e-08	0.538671253502187	0.0213006432761321	0.374010475742048	0.196872323319301	3573	2684	260	372	2091	2274	4135	1750
iTSS+1067687	CP006471	iTSS	+	1067687	M744_RS05570	337	mapped	exact_current_locus_id	M744_RS05570	5.49518726577683	3.59272938746611e-100	-1.35577372125392	0.000232871532595029	0.82775352129041	0.0134255167140282	96	100	780	1452	18	19	187	69
aTSS-1843310	CP006471	aTSS	-	1843310	M744_RS09250	11	mapped	exact_current_locus_id	M744_RS09250	3.71939512538653	1.08593313248214e-35	0.00391014483692254	0.991571494487338	-0.0133911275180934	0.979399227803868	255	475	961	1415	145	213	421	130
